آسف بس اللي بيسألوا كثير موت أعذرني	OBJ
د علاء الأسواني يكتب مقاله الأسبوعي بعنوان:" من يذكر فوجيموري ؟! " >> … … نشر صباح اليوم في جريدة المصري اليوم	OBJ
3:00 عصراً مع يوسف الحسيني تابعونا …	OBJ
غضب اعلام العار ممن سخروا من هزيمة مصر من غانا حتى لا تكون فرصة لتلميع سيسي والانقلاب رغم ان من سخروا لم يضروا	NEG
لماذا ياأخي تتهمنا بإثارة الفتن عندما نطالب بتحمل مرسي المسئولية السياسية كما كنا نفعل سويا أيام مبارك؟ مش عارف بس هما قالوا لي أقول كده	NEG
دعمرو حمزاوي: البرلمان لم يمارس دوره الرقابي على الحكومة حتى الآن	OBJ
كثيرا ما نضيع أوقاتنا في التعامل مع أعراض المرض بدلا من استثمار الوقت في العمل على علاج المرض ذاته	OBJ
كايروكي ، مطلوب منك السكوت تكون إنسان بديل — #كايروكي :) _ مطلوب منك السكوت تكون إنسان بديل _ مطلو	OBJ
الشجرة التي تستظل تحتها قد زرعها إنسان لا تعرفه ازرع ما ينفع الناس واترك بصمتك في الحياة	OBJ
#عادل مديد القحطاني اللهم اجعلها في ميزان حسناته	OBJ
خمسة من مستشاري عبد الله غول ينتمون لجماعة فتح الله كولن #السعودية	OBJ
وضيف إالى ذلك إستفتاء مارس 2011 يصبح مشكوك في نزاهة قضائة ونقطة ومن أول السط	OBJ
خريطة المسيرات والتظاهرات للإحتشاد في ميادين مصر اليوم # #	OBJ
أنا عايز أخويا عصام	OBJ
_ ياباشمهندس " #دومة " ايه الصايع ده الذى تطالب رئيس الجمهورية بالاعفاء عنه هل فى الدول المتقدمة يقدر أحد يتحدى القانون #	NEG
عاجل : خمس الاف متابع خليجي بـ 200 ريال #الامارات #ابوظبي #دبي #قطر #الدوحة # #حمد #تميم #الكويت #السعودية 557	OBJ
لا تسمع للكارهين فهم يستحقون الشفقة انت لم تخطئ في التقدير تقريباً منذ 25 يناير لك كل الاحترام و التقدير ويشر…	NEUTRAL
في مثل هذا اليوم 29 اغسطس استشهد البطل عملاق الفكر الاسلامي #سيد_قطب بعد ان اعتقله عبد الناصر وقتله ظلما …	POS
ضيف الجزيرة القادم من الاهرام مثل كل مؤيدى الانقلاب قطعية واحدة هى هى نفس الغباوة والبجاحة والوقاحة	NEG
مش ذنبي إنك دخلت السياسة بعد الثورة وماسمعتش عن عرض جامعة الأزهر اللي شباب الإخوان لبسوا فيه أقنعة واتحبسواراجع الأرشيف قبل ما تفتي	OBJ
هل أنت ممن يعامل الناس كلهم علي أنهم أعداء أو أصدقاء فقط؟ هناك الكثيرون وللأسف يتعاملون مع الناس بطريقة واحدة في	OBJ
شاهد - آخر كلام: سبع سنوات على أول يسقط مبارك #	OBJ
#أطباء #ديالى يمنعون من التصويت #العراق_ينتخب	OBJ
": اللهم انك اعطيتنا الاسلام من غير ان نسألك فلا تحرمنا الجنة ونحن نسألك #اللهم_امين #دعاء #ادعية?"	OBJ
الآيات من ٨ إلى ١٢ من سورة البقرة الله	OBJ
شاهد - يسري فوده: الدولة في سبات عميق، باعتراف الدولة #	OBJ
مقتطفات من أقوال الزعيم التركي رجب طيب أردوغان لله درك يا #أردوغان #تركيا #إنجاز #نجاح #قيادة	OBJ
شوفتوا؟ الدنيا مش سودة قوي	OBJ
#محاكمة_مرسي الظابط لاقيت مع المتهم موبايل بشريحتين وعليه صور بسلاح القاضي والصور علي انهي شريحة الظابط مش فاكر :)	NEG
#محمود_سعد : "أنا بحب الراقصات وهم فوق رأسي"	POS
#احمد_ادم بقى بضان فشخ مش لاقي غير #باسم يوسف	NEG
سبحان الله؛ صار أقوى سلاح في يد أبومازن يهدد به الإسرائيليين هو رحيله ومن معه من مقالي في المصري اليوم غداً	NEUTRAL
طرد الاقباط من لجنة 43 مدرسة الشيخ مبارك قرية هوو مركز نجع حمادي #قنا #الاستفتاء	OBJ
اللى بيقول ان البلد دى بلدنا لما حد بيقوله يا خواجه بيكون سعيد جدا شوفتو احلى من كده وطنيه #لو_جنان #اتجنن	NEG
خطاب مرسي بداية جيدة نتمنى ان يكون ذلك بداية لتوحيد الصفوف ضد العسكر	POS
أخيراً شمس بدران فتح بقه بعد 40 سنة و أول مافتح بقه اتكلم عن الحياة الجنسية لعبدالناصر	OBJ
#الميدان|#جامعة_المنيا |#انتهاكات|الحبس 11 سنة و غرامة 130 ألف جنيه لطالب ثانوي بعد إطلاق الرصاص عليه وإصابته …	OBJ
ندوة الدكتور علاء الأسواني الليلة الخميس الساعة السابعة مساءً في مركز شبابيك في المقطم التفاصيل	OBJ
""الانتخابات البرلمانية القادمة " دعمرو حمزاوي" 13 19:00 22:00 يتشرف الدكتور عمرو	OBJ
حمزاوى يؤكد احترامه للشرائع السماوية وتأييده لـ"المدنية"	POS
خمس الاف #الامارات #الهلال #النصر #السعودية #الكويت #قطر #الرياض #مكة #رتويت # #دبي #الشارقة # #غرد_بصورة 413	OBJ
كنت حاسه ان الدور عالشعب قرب والنداله حتبقي في اي تجمع وأي مكان #سفله #الارهاب	NEG
#خطة #حمدين_صباحى لــ #رئاسة_الجمهورية #حمدين_جابه_لنفسه	OBJ
أريج زاروق:الحزب الحاكم في #السودان هو جزءمن التنظيم العالمي للإخوان #مصر #البحرين #تونس #الإمارات #السعودية #سوريا	OBJ
تابعوني علي قناة الحياة 1 الساعة 9	OBJ
بالمناسبة , صدفة بحتة ان يتم التفجير المزعوم بعد دقائق من وصول وفد امريكي من الكونجرس لبحث الاوضاع في #مصر …	NEUTRAL
 لزيادة متابعينك بسرعـة ريتويـــت التغريــدة ضيــف مــن يقـــوم بالريتويــت ضيـــف مــن يضيفـــك مباشــرة  فولومي…	OBJ
ومن يمارس هذه الأمور في دلجة أو غيرها إن هم إلا #يوسف_الحسينى #الساده_المحترمون	OBJ
اعتقال الدكتور شادى حرب و غيره من النشطاء محاولات يائسة من قبل نظام قمعى يتهاوى اصرارنا على التغيير يزداد قوة كل يوم	OBJ
يعني مصر كانت كافرة أيام الفاطميين؟	NEUTRAL
#السعودية #فيديو #غرد_بفيديو #نصيحة #الرياض 31 11:12:02	OBJ
ديننا يلزمنا باحترام دولة #القانون وأضاف الهلالى أثناء حديثه لبرنامج السادة المحترمون مع الإعلامى يوسف ا…	OBJ
كل ما كان يرفضه الاخوان من خطايا الحزب الوطني البرلمانية و إجرامه التشريعي أصبحوا يتبنونه الانمسخرة	NEG
"__: "_: نسب نبينا محمد صلوات ربي وسلامه عليه #نشر_سيرته #"	OBJ
فضيحة من العيار الثقيل لواء شرطة يفضح استعانة الشرطة بنخنوخ والبلطجية #مصر	NEG
جملة اعتراضية ـــــــــــــــــــــــــــــــ هل هذه الانتخابات عادلة ؟!	NEG
تحرك المسيرة الان في اتجاها لقصر الاتحادية #شير #احشد #شارك	OBJ
دعلاء الأسواني: ماذا فعلت الولايات المتحدة مع السيد فوجيموري حين وضع نفسه فوق القانون ؟! >>	OBJ
ابو الريش ساعدونا لجمع التبرعات شكرا استاذ بلال	OBJ
حدث هذا من قبل مع عدد من المتهمين في قضية موقعة الجمل، حيث رفضت الجلوس معهم، و ها هو يحدث الآن مرة أخري	OBJ
ومين قال لك انها كانت نزيهة ده كان كمين وش	NEG
بينما أكبر نتيجة حققها المدفعجية في مرمى الماكبايس كانت: #ارسنال 5 : 0 #نيوكاسل وتكررت في موسمي (60 / 61) وَ (2000 / 2001) #بريميرليغ	OBJ
عرض الاسبوع 40 ألف متابع #شوارعنا #فن_تتقنه_النساء #ذلك_الشخص #شي_ودك_تجربه #بوح #درر #عجبني #حلو #مكه [2042544]	OBJ
الانقلاب افسد زيت التموين والوزير أبو زيت أفسد الرياضة	NEG
متابعات : المصري اليوممختارنوح: لقد نفذ رصيد الإخوانالمصري اليوموأضاف"نوح"، في مداخل #الاخوان #يكفي	OBJ
الرسالة رقم 13 من الجزء الاول لكتاب رسائل سجين سياسى الى حبيبته	OBJ
سنقاتل على اللقب حتى النهاية أكد مدافع فريق #تشيلسي و #المنتخب_البرازيلي ديفيد لويز على …	OBJ
عام / مصر واليونان تبحثان علاقاتهما العسكرية #القاهرة	OBJ
نتمنى يكون اول ماتش للزمالك برة ارضه #الزمالك_الافريقي	OBJ
#شنطة_رمضان #_ #محمد_رمضان إنشر	OBJ
د علاء الاسواني: علام نص التقرير الذى اصدرته منظمة العفو الدولية عن اعتصامات الاخوان ؟! >	OBJ
الذين يتباكون علي سيادةالقانون نذكرهم بان المجلس العسكري ليس من حقه اصداراعلان دستوري اساسا هذا الراى بإجماع أساتذة القانونقليل من الإنصاف	OBJ
#جمال #خيال #حقيقه #جميل #درر #حكم #أعجبني #حكمه #بقلمي #شوق #بوح #شعر #قصيد #رتويت خمس الاف متابع بـ 200 ريال 185	OBJ
لا للمحاكمات العسكرية للجواسيس اللى بيتعاونوا مع اسرائيل ! #تويت_كأنك_ناشط_ايام_حرب_اكتوبر	NEG
لا يمكن تجاهل التاريخ الدستوري والقول بإنشاء دستور من العدم / خارطة الطريق ومستقبل مصر # #	NEUTRAL
بين التفجير ومستشفي الشرطة ساعة لنقل المصابين لو المرور كويس الاصابات بسيطة خضة صداع زعل طرقعة صباع وزغللة	OBJ
"__ #اخر 4 دقائق من مباراة الهلال و سباهان تصوير من المدرج دييقاو #اهداف_خماسيات_رباعيات_ثلا…	OBJ
ولاد البلد جائزة سنوية تقدمها الشبكة العربية لمعلومات حقوق الإنسان قيمتها 50 ألف جنيه شاركوا بالترشيح والنشر عنها	OBJ
كل #ضحكة من شفاتـك تقلب الدنيا جنون،انت للدنيا بذاتك فوق مالا يعقلون ♯ ♡	POS
#كمل_جميلك هههههههههههههههههههههه #عبدالله_بدر #إلهام_شاهين	OBJ
عندما اندلع التصفيق الحاد لتكريم مرسي لفتاة مسيحية في مسابقة المولد النبوي شعرت أن كثيرا من الحاضرين يصفقون لأنهم ينتظرون منها إعلان إسلامها	NEUTRAL
الأسواني :أن من شروط القصاص أن يكون المقتول مسلما أما اذا كان المقتول كافرا قبطيا فان المقال كامل>> …	OBJ
#حلمي_الوحيد اني اشتغل في # مع #يوسف_الحسيني و #احمد_يونس :) ^_^	OBJ
ما أشبه اليوم بالبارحة	OBJ
64 اذا مبارك كان عنده حق لما البلطجية قتلوا الناس في الميدان لانه كان بيتشتم بامه برضه	NEUTRAL
بعد أن كان الاسرائيليون يتوسلون غاز #مصر يتوسل الانقلابيون الآن عبر وساطة قبرصية لشراء بعض غازهم وبأضعاف اسعار كانت تدف…	OBJ
حسام موسي - صحفي مصري مقيم بألمانيا #السادة_المحترمون	OBJ
2020 مصر دوله مدنيه بلا اميه'' #محمد_محسن #حاجه من الذاكره :)	OBJ
أغيب هذا الأسبوع لا لتحضير مفاجأة ولكن للتركيز في موضوع معقد التفاصيل :)	NEUTRAL
#السيسي_هايصالح #زينة #أحمد_عز	OBJ
ندوة الدكتور عبد المنعم ابو الفتوح	OBJ
أحلى شي عندي تعب نفسي #لحس #كاش #جاد_كاش #جاد #فحل #سري #خال #خرق #طيزي	OBJ
واكتر ناس تآمنهم ما بيجي الجرح غير منهم وناس انت بعيد عنهم بتنسي معاهم الاحزان #صلاح_جاهين	NEUTRAL
تعي المؤسسة العسكرية جيدا مغبة الحكم و التعاطي السياسي خاصة بعد سنة ونصف دامية و لن تكرر التجربةليس ذنبهم ان الشعب يناديهم بعد معاناة #مصر	OBJ
هل تهدد العقوبات (#الإسرائيلية) #السلطة اقتصاديا؟	OBJ
المشرف على لجنة بالفيوم ليس القاضي المعلن عنه	OBJ
#ليه كل من طول #شنبه مد بوزه #الشنبات #لوك ،،، مين اشنب واحد فيهم ؟	OBJ
دم شهيدات المنصورة يدين وحشية المجرمين الذين قتلوهن ويحق عليهم القصاص ولا يبرئ وحشيةالمتعصبين الذين القوهن الى التهلكة ويجب عليهم الاعتزال	NEG
آخر كلام: صورة الأهرام - أسامة سرايا	OBJ
صورمن أرض الملاحم "13" #ولاية_الصعيد #انصار_الشريعة_اليمن #الاردن_تنتفض #مصر_الليلة #انتخبوا_العرص #دير_الزور #قطر …	OBJ
ثوار #عين_شمس موعدنا في الفاعلية الثانية لليوم الجمعة 2 مايو 2014 بعد صلاة العشاء من أمام مسجد حمزة بن عبد المطلب	OBJ
الأسواني: ثانيا: ممارسة الدين بالتميز>> الدين بالنسبة الي المتطرف ليس علاقة روحانية مع ربنا سبحانه وتعالى وانما>>	OBJ
سابقة خطيرة أمريكا تدرس اعتماد السيادة "#الإسرائيلية" على #القدس في أوراقها الرسمية	NEG
بسمة أمل - حتى لا يُلغى الدعم عن الفقراء	OBJ
خطوات الفحص الذاتي للثدي، #سرطان_الثدي #المرأة	OBJ
انا #الأسد انا شجرة كبير مادة جدورها فـ الأرض شايلة ناس كتير اوي ~ بس انا اللي هشيل نفسي، انا هوصل للي فـ دماغي	NEUTRAL
كن كالنهر المتدفق لا تعيق الصخور العاتية مجراه	OBJ
#ذات_مومنت لما تكون #ماسك ذله ع صاحبك ;) = #__ #حبيبى يارقه فاكر ولا #لأ 3:) # ☺	OBJ
لاتعلق سعادتگ بأحد لانهم سيرحلون ويغيبون بسبب وبدوون لذا تعلق بالله لان البقاء له #بصـراحـه	OBJ
د عبد المنعم أبو الفتوح على قناة الحرة: علاقتنا بكل من حولنا من الدول علاقة احترام و تقدير و تحكمها مصلحة مصر	OBJ
أصدقائى لاتنظروا للوراء وإنسوا التجربة الاخوانية بما لها وعليها لنبدأ مرحلة جديدة لمصر بيد واحدة نبنى ونعمر والكل يشارك	NEUTRAL
ربنا اغْفِرْ لَنَا ذنوبنا وإسرافنا فِي أمرنا وَثَبِّتْ أقدامنا وانصرنا عَلَى القوم الكافرين (آل عمران / 147) #قرآن #جمعة_مبا…	OBJ
كان قلبي حاسس	OBJ
أقضي اليوم مع أهلى بمرسى مطروح وأعود فجر الغد لأشارككم في مهرجان مصر القوية بمركز شباب الجزيرة الساعة 6 مساء	OBJ
لقاء دعمرو حمزاوي مع المتطوعيين مركز شباب منشية البكري 26ديسمبر2011	OBJ
مجدي الجلاد لسه ماكتبش وبلال فضل بينفخ في قربة مقطوعة وهشام قاسم لسه عنده أمل وعلياء جاد راحت تشتري بيض من المطار وأنا شكلي هرجع لندن تاني	OBJ
#اتجنن و اكتب في اي صفحه ( #اجابه_السؤال_في_الخلف )	OBJ
الاخوان لا يحرقوا كنائس يا مروج الكذب	NEG
عمرو خالد: يا شباب صوتكم أمانة وواجب وطني | الموقع الرسمي للدكتور ع	OBJ
: عاجل استقالة وزير السياحة احتجاجاً على تعيين محافظ الأقصر " ما زال فى مصر رجال يفضلون الوطن على المناصب" الف تحية	NEUTRAL
تعليق الدكتور إبراهيم الدميري وزير النقل على حادث قطار دهشور #السادة_المحترمون	OBJ
#الحرية_والعدالة | #سيناء_خارج_التغطية صورة من فعالية ضد الانقلاب ببئرالعبد شمال سيناء مساء أمس 24 ابريل بختام	OBJ
#الميدان|اتحاد طلاب جامعة الأزهر يصدر بيان نطالب فيه كافة المنظمات الحقوقية المحلية والدولية بسرعة التدخل و الضغط	OBJ
… #يوسف_الحسيني يا دكتور عبد المنعم العقل حلو	OBJ
#مصطفي_محمود الخوف من الله شجاعة و عبادته حرية و الذل له كرامة و معرفته يقين	OBJ
شاهد - آخر كلام: ثورة مصر سيناريوهات الخوف #	OBJ
الخط والدائرة	OBJ
هُنآك فـِ أقصَى الجَوف ثَمّة حنِين يُبعّثرني #اعترافات_ليلية"	OBJ
شعب #موزمبيق غرق في السيول لمرتين ولم يجرؤ أحد من ذوو المفقودين على صفع أي مسئول ولازال المسئولون في مناصبهم2013	OBJ
يجوز لمصر أن تستكمل مهمة الشرطة المدنية بقوة حرس حدود بشرط أن لا تزيد عن أربعة كتائب يقتصر تسليحها على أسلحة خفيفة وعربات فقط #كامب_ديفيد	OBJ
انت بتحور يا مغير، انا و انت متفقين على خطأ استعمال دور العبادة سيبك من دي و جاوبني،فين التحريض على الحرق و العنف	NEUTRAL
دقائق معدودة بأجر غير محسوب سبحان الله وبحمده سبحان الله العظيم	OBJ
علاقتي #بالمذاكرة زي علاقتي #بالكيس الشيبسي #الجامبو #افتح : #اقفل : كل #مرة زي #اول_مرة = = #بطوطة	NEUTRAL
(2) #مش_لازم ممكن اكون شايفاها متستحقش الزعل ولا هو يهمنى و يستحق انى ابرر	OBJ
هواجس العام الجديد ــ أولنا بعيدًا عن السياسة - عمرو حمزاوي - بوابة الشروق	OBJ
نقطة ضعفي الحلويات والمكسرات البشامل الاكل عموما	NEUTRAL
لازم نخترع زرار فاست فوروارد في الأزمات	OBJ
رحم الله الشهيد محمد بيومي منشداغنيه تتشل الايادى اللى بتقتل ولادى النسخه الاصليه بالكلمات …	NEUTRAL
بالصور- إمرأة "مفخّخة" تجوب شوارع #بيروت "	OBJ
ده اللى اسمه تطوير العمل النقابى منهم لله #الإخوان كانوا خاربينها !! #نقابة_المهندسين	NEG
#اللهم آكفني شر الآعين وآحفظني من حسآدها ،آعوذ نفسي وآهلي وآحبآبي بكلمآت الّله التآمات من شر مَا خلق	OBJ
أبطآإأآإآل #مضامير قريباً بأذن الله في برنإآأمج #كفو  #ستة_على_ستة #برنامج_كفو	OBJ
"#أنصار_بيت_المقدس" تهدد "#بيبسي": لن يستعصى أمركم علينا "إنذار أخير"	OBJ
دور رائع ومفاجئ لنساء مصر فى المظاهرات شبابنا ونساءنا يستحقون الصدارة ان شاء الله بعد سقوط الانقلاب	POS
ملخص مباراة #تشيلسي_ليفربول تعليق #فهد_العتيبي #غرد_للبلوز #تشيلسي	OBJ
المركز الاول شكرا للجميع باحبكم كلكم هاني شاكر ستايل	OBJ
ترحيل المصريين الذين اجتمعوا في الكويت بطريقة سلمية هو أمر جائر أدعو إلى عودتهم من منطلق إنساني	NEG
#اسرائيل تعلن تجميد مشاريع البناء الفلسطينية في المنطقة "ج" بالضفة الغربية ردا على اتفاق المصالحة بين الحكومة وحركة #حماس #العرب #فلسطين	OBJ
الكاتب الصحفي سليمان جودة ضيف #يوسف_الحسيني في #السادة_المحترمون	OBJ
الوطن | فى ضرورة تأجيل قانون الطوارئ الجديد | عمرو حمزاوي:	OBJ
لا تنس يادكتور مرسي أنك طلبت من الناس أن تقومك إذا رأت فيك إعوجاجاالشعار دخل مرحلة التطبيق أمام قصركإقرأ الواقع جيدا ولا تقامر بالوطن	NEUTRAL
لو حاولنا نحصى جرائم الانقلاب فى شتى فروع الحياة لن نتمكن أبدا عددها اكثر من أن يحصي	NEG
لحظة القبض على 60 من العناصر المسلحة برمسيس وغمرة #السادة_المحترمون	OBJ
احصآئية تقول ان 88% اهداف البايرن في الشوط الثاني #حذر	OBJ
الاعلان الدستوري ناقص : من هو القائد الأعلي؟ما هي سلطات الرئيس في وجود خطر حال حقه في حل البرلمان وحق البرلمان في سحب الثقة من الحكومة الخ	NEG
: "كونوا على يقين أن هناك شيء ينتظركم بعد الصبر ليبهركم فينسيكم مرارة الألم!" قولى يا رب !	NEUTRAL
جبنا ، جلاب للمخيم ، ويوم درا ابوه زفنا وجان احطها برأس هذا وانخش بالحمام ، والمسكين انطق طق 😂😂 #اعترافات_الطفولة	NEUTRAL
نهب البنوك يسير بشكل يومى واموال الناس تتبخر علنا ولا يوجد مسئول فى القطاع المصرفى يعترض او يستقبل ==	NEG
"انما بعثت لاتمم مكارم الاخلاق" دي كانت مهمة الرسول الشيخ وجدي غنيم عدى عليه الحديث ده؟	OBJ
الدولة تلتزم بتيسير سبل التراحم والتضامن والتكافل حسن لو خاصم ليلي الدولة لازم تصالحهم علي بعض	NEUTRAL
زمان الواحد كان نفسو يكبر عشان يشتغل و يصرف على نفسه و يتجوز دلوقتى الواحد نفسه يكبر عشان يعرف يحضر ماتش :) #الكورة_للجماهير	NEUTRAL
كشف لنا الانقلاب جيش البلطجية فى مصر لم نكن نتخيل ابدا انه بهذه الاعداد الهائلة والسلاح الوفير والعلاقات الطيبة مع الحكومة	NEUTRAL
رؤوس النفاق المعرصين #هز_ديلك #انتخبوا_العرص #اعدموا_العرص ##نكاح_الكاراتيه #الداخلية_بلطجية	NEUTRAL
#أردنـ | رئيس الوزراء #الفلسطيني يقدم إستقالته لتمهيد الطريق أمام تشكيل حكومة وحدة - #رويترز	OBJ
الأسواني يروي عن "مسئول غامض": ـ عندى طلب من فضيلتك نهض المسئول ومد يده عبر المكتب ببضع ورقات ثم قال : >> …	OBJ
فيه 3 شباب لابسين خوذ وشايلين عصيان بيوقفوا العربيات الملاكي عشوائيا ناصبة فندق شبرد الكورنيش لو عسكري واحد وقف حيمشيهم …	OBJ
"2016: اوين : كريستيانو هو افضل لاعب في تاريخ ريال مدريد #ريال_مدريد "	OBJ
حبي لاشعآر البدر فاقت الحدود #اعتراف	POS
لماذا استسلم #الإخوان لفكرة التحول من مقموعين إلى قامعين	NEUTRAL
نعلق اعتصامنا عند نقابة الصحفيين الآن لوجودنا بالميدان لحقن الدماء ونتحرك لتحقيق إجماع وطنى حول بنود مبادرة الأمس وتبكير انتخابات الرئاسة	OBJ
اقتراحاتكم للمادة الاولى على الهاش تاج دهعادة مادة مالهاش لازمة تعالوا نفتكس فيها #المادة_لاولى	NEUTRAL
يمكنكم متابعة البث الحي لـ عبر #	OBJ
مصنع الرجال وعرين الأبطال صدعوا بكلمة الحق وجاهدوا بالنفس والمال #تعظيم_سلام_للاخوان_المسلمين #حسن_البنا …	POS
#بيقولك_أعرف_بلدك مجموعة السلطان المنصور قلاوون #503	OBJ
قال رسول الله صلى الله عليه وسلم : ( إِنَّ مِنْ عِبَادِ اللَّهِ لَأُنَاسًا مَا هُمْ بِأَنْبِيَاءَ وَلَا شُهَدَاءَ	OBJ
الأدمن: انتظروا حلقة #امريكا_بالعربي النهاردة الساعة 8	OBJ
لماذا دعبد المنعم أبو الفتوح ؟ شير يا شباب	OBJ
الماظة:لابد من تسليط الضوء إعلامياً على مشكلة تملك المساكن وتحقيق العدالة بوضع نظام لتملك الشقق يراعي البعد الاجتماعي والمادي للعاملين	NEUTRAL
هذا هو ردي	OBJ
جمهور الموت الاحمر في استقبال لعيبة #ليفربول ملاحظه : الجمهور هو الاحمر مو الموت مافي موت احمر و موت فوشي #ارحل	OBJ
نرجو إسقاط دين ال …	OBJ
كلام وكلام #السادة_المحترمون	OBJ
سويرس وممدوح حمزه وجهان لبيادة واحدة لونها وقلبها اسود	NEG
"88%" من قضايا الابتزاز في السعودية سببها مقاطع وصور البنات #الجوف #دومة #القريات #سكاكا #سكاكا_ال…	NEG
حقك تتعملى كإنسانة #مش_ساكتة	NEUTRAL
اللي مصدق بن علي يرفع إيده	OBJ
من جنازة شهداء المنيل الذين قتلهم الأخوان المجرمين الارهابيين أمـس	NEG
قريباً #تويتر تطلق ميزة و وظيفتها تعطيك إحصائيات عن تفاعل متابعينك مع تغريداتك #تقنية #نيوتك	OBJ
#برنامج_البرنامج ههههااااااااححححح وتوئف موه تانيه مش عاوف عملت إيه والله لا اقوقوكم في المحاكم	OBJ
واللى ماتوا فى #بورسعيد عشان رجال ، لما قاوموا حُكم #عسكر كالجبال ️	POS
هذه ثقه افخر بها و تكليف ثقيلهل من المفترض ان يتم حمله لجمع التوقيعات؟ ما هي مقتراحاتكم للبدايه العمليه ؟هل يتطوع احد للمساعده؟	OBJ
دعبدالله القاطعي نائب رئيس قسم الاختبارات ف…	OBJ
هوة بالنسبة للأقباط انتوا نسيتة مذبحة #ماسبيرو واللى كان بطلها المجلس العسكر اللى كان #السيسى فيه وكان رئيس	NEUTRAL
ما شاء الله على شعب مصر المظاهرات الحاشدة لم ولن تتوقف فى كل مكان الانقلاب لن يعرف الراحة ولن يجد شعبا ليحكمه	OBJ
1 رئاسة منتخبة لم تعصم دماء المصريات والمصريين وقبلت حدوث انتهاكات لحقوق الإنسان دون محاسبة	NEUTRAL
شكرا لدعمك	POS
2012 (باسم بيضحك الناس على مرسي) بين أهم 100 شخص فى العالم 2013 (الناس بتضحك عليه) سي بي سي تطرد باسم, يابخت من	OBJ
أخي العزيز: إياك أن تتخيل إني لما أعملك بلوك يعني عدم إيماني بحرية الرأيبالعكس أنا بأميط الأذى عن طريقي وإماطة الأذى عن الطريق صدقة	NEUTRAL
الاهم في العقد الجديد ان المسرح اللي حنذيع منه والمكتب اللي بنعد فيه مستقلين بذاتهم بعيدا عن اي قناة واستديوهاتها ومافيش تدخل في البرنامج	OBJ
عاجل | بعد دقائق، الدكتور عبد المنعم أبو الفتوح ضيف في برنامج آخر كلام مع الإعلامي يسري فودة يتحدث عن اعتصام ميدان	OBJ
ارحمونا #ثانوية_عامة	OBJ
محاكمة المدنيين عسكرياً مش مسألة حريات ده شيء يخص العدالة والحقوق العدالة بيتقال عليها حريات؟	NEUTRAL
البلاغة في الرد:	OBJ
شباب عايزين مساعدتكم وزعوا البرشور في المنتديات والمواقع ومعاه رابط استمارة التوقيع لدعم الترشح واللي جمع توقيعات	OBJ
حد يفهمهم هما و أمريكانهم " " !	OBJ
مَـأّأّبِـيِّ أَّّسـمَـعٌ رجِـأوِيِّ**يِّ أهِـلَـيِّ أّجِـرحٌ وِﻻتّـدِأّوِيِّ-#الاهلي_الاتحاد -#الاهلى	OBJ
مش كل معارضتك فلول ولا إنتهازيين يا مرسى طمن شعبك بلاش تعمل ودن من طين وودن من عجين الأخوان حيغرقوك	NEG
عندي اعترافحتى من ايام اليوتيوب،او الموسم الاول لا استطيع مشاهدة نفسي ع التلفزيون تصبحوا على خير	OBJ
100 يوم على الانقلاب أسوأ 100 يوم فى 7000 سنة انها 100 يوم من القتل الوحشى الانقلاب حول حضارة مصر فى عيون العالم الى حقارة	NEG
#الوطن | متحدث "#الحرية_والعدالة" بالجيزة للنيابة: "انتمائى لـ #الإخوان مصلحة وأكل عيش ولما وقعوا خلعت":	OBJ
أتقدم بخالص التهانى لأخوننا المسيحيين بمناسبة عيد القيامة المجيد كل عام ومصر بخير وسلام	OBJ
أنزل وشارك	OBJ
شاهد - آخر كلام: اليوم الرابع - اعتصام 8 يوليو	OBJ
ابو العلا ماضي ع قناة النيل للأخبار برنامج هنا القاهرة 10 ونصف مساء الليلة	OBJ
لما حالتى النفسية بتسوء وتكتر أوجاع الحياة برجع لمحادثاتى مع "حسن الشهيد" واقرأها فبسترد جزء من عافيتى النفسية #إعترافات_ليل…	OBJ
#اسكندرية : اسكندرية تانى و اه م العشق يانى و الرمل الزعفرانى ع الشط الكهرمانى و السحر اللى احتويته و البحر اللى	OBJ
إخلاء سبيل هيثم محمدين بعد اتهامه بقلب النظم الاجتماعية للدولة! #السادة_المحترمون …	OBJ
رديف #تشيلسي يوقف انتصارات #ليفربول ويحيي آماله بالمنافسة	OBJ
توتوسبور ربطت #ميلان بلافيتزي في حال رحيل بالوتيلي و ادعت ان ثمنة 15 مليون و ان باريس قد يقدم خصما للميلان صباح الأشاعا…	OBJ
شبكه اخبار #المحله | فرصة عمل شركه كبري للملابس الجاهزه بالمحله الكبري تتطلب للتعيين بأجور مجزيه * موظفه شئون	OBJ
هل الإستفتاء في ظل إشراف قضائي منقوص وانفلات أمني واضح وما نراه من عنف وانتهاكات هو طريق الاستقرار أم عبث بأقدار البلاد؟ الحكم مسؤولية	NEG
حواري مع الأستاذ غسان شربل رئيس تحرير الحياة اللندنية	OBJ
من استراتيجيات حملتنا أنها ايجابية لا سلبية د محمد الشهاوي - مدير الحملة - متحدثا عن استراتيجيات الحملة :	OBJ
يومًا ما كان إسلاميًا	OBJ
قرار جمهوري بمد اجل كل النقابات العمالية لمدة 6شهور تبدأ بانتهاء مدتها او لحين صدور قانون نقابات جديد	OBJ
#سليمان_خاطر بطل	POS
